# start	end	mode	name  (end = start+size-1, exact)
0x08053268	0x0805328F	thumb	GetMapLayout
0x08053290	0x080532D3	thumb	ApplyCurrentWarp
0x080532D4	0x080532F1	thumb	SetWarpData
0x080532F4	0x0805332D	thumb	IsDummyWarp
0x08053330	0x08053347	thumb	Overworld_GetMapHeaderByGroupAndId
0x08053348	0x0805336B	thumb	GetDestinationWarpMapHeader
0x0805336C	0x080533AB	thumb	LoadCurrentMapData
0x080533AC	0x080533EB	thumb	LoadSaveblockMapHeader
0x080533EC	0x0805345F	thumb	SetPlayerCoordsFromWarp
0x08053460	0x08053471	thumb	WarpIntoMap
0x08053474	0x080534AF	thumb	Overworld_SetWarpDestination
0x080534B0	0x080534CF	thumb	warp1_set_2
0x080534D0	0x0805350B	thumb	saved_warp2_set
0x0805350C	0x0805353F	thumb	saved_warp2_set_2
0x08053540	0x08053557	thumb	copy_saved_warp2_bank_and_enter_x_to_warp1
0x08053558	0x0805358D	thumb	sub_8053538
0x08053590	0x080535A7	thumb	Overworld_SetWarpDestToLastHealLoc
0x080535A8	0x080535E3	thumb	Overworld_SetHealLocationWarp
0x080535E4	0x0805365B	thumb	sub_80535C4
0x0805365C	0x08053697	thumb	sub_805363C
0x08053698	0x080536AF	thumb	sub_8053678
0x080536B0	0x080536EB	thumb	SetFixedDiveWarp
0x080536EC	0x08053703	thumb	SetFixedDiveWarpAsDestination
0x08053704	0x0805373F	thumb	SetFixedHoleWarp
0x08053740	0x08053795	thumb	SetFixedHoleWarpAsDestination
0x08053798	0x080537AF	thumb	sub_8053778
0x080537B0	0x080537EB	thumb	unref_sub_8053790
0x080537EC	0x08053827	thumb	sub_80537CC
0x08053828	0x08053837	thumb	gpu_sync_bg_hide
0x08053838	0x0805386F	thumb	GetMapConnection
0x08053870	0x080538CD	thumb	SetDiveWarp
0x080538D0	0x080538ED	thumb	SetDiveWarpEmerge
0x080538F0	0x0805390D	thumb	SetDiveWarpDive
0x08053910	0x080539B3	thumb	LoadMapFromCameraTransition
0x080539B4	0x08053A5B	thumb	sub_8053994
0x08053A5C	0x08053A6B	thumb	ResetInitialPlayerAvatarState
0x08053A6C	0x08053AC5	thumb	StoreInitialPlayerAvatarState
0x08053AC8	0x08053B1F	thumb	GetInitialPlayerAvatarState
0x08053B20	0x08053B7D	thumb	GetAdjustedInitialTransitionFlags
0x08053B80	0x08053C41	thumb	GetAdjustedInitialDirection
0x08053C44	0x08053C63	thumb	GetCenterScreenMetatileBehavior
0x08053C64	0x08053CB5	thumb	Overworld_IsBikingAllowed
0x08053CB8	0x08053D03	thumb	SetDefaultFlashLevel
0x08053D04	0x08053D27	thumb	Overworld_SetFlashLevel
0x08053D28	0x08053D33	thumb	Overworld_GetFlashLevel
0x08053D34	0x08053D4F	thumb	sub_8053D14
0x08053D50	0x08053D8B	thumb	ShouldLegendaryMusicPlayAtLocation
0x08053D8C	0x08053DBB	thumb	IsInfiltratedWeatherInstitute
0x08053DBC	0x08053E03	thumb	GetLocationMusic
0x08053E04	0x08053E65	thumb	GetCurrLocationDefaultMusic
0x08053E68	0x08053EA3	thumb	GetWarpDestinationMusic
0x08053EA4	0x08053EAD	thumb	Overworld_ResetMapMusic
0x08053EB0	0x08053F13	thumb	Overworld_PlaySpecialMapMusic
0x08053F14	0x08053F1F	thumb	Overworld_SetSavedMusic
0x08053F20	0x08053F2B	thumb	Overworld_ClearSavedMusic
0x08053F2C	0x08053FA1	thumb	sub_8053F0C
0x08053FA4	0x08053FCF	thumb	Overworld_ChangeMusicToDefault
0x08053FD0	0x08053FFB	thumb	Overworld_ChangeMusicTo
0x08053FFC	0x08054019	thumb	GetMapMusicFadeoutSpeed
0x0805401C	0x08054057	thumb	TryFadeOutOldMapMusic
0x08054058	0x08054065	thumb	BGMusicStopped
0x08054068	0x08054073	thumb	Overworld_FadeOutMapMusic
0x08054074	0x080540F3	thumb	PlayAmbientCry
0x080540F4	0x08054187	thumb	UpdateAmbientCry
0x08054188	0x080541CB	thumb	ChooseAmbientCrySpecies
0x080541CC	0x080541E3	thumb	GetMapTypeByGroupAndId
0x080541E4	0x080541FB	thumb	GetMapTypeByWarpData
0x080541FC	0x0805420F	thumb	Overworld_GetMapTypeOfSaveblockLocation
0x08054210	0x08054223	thumb	GetLastUsedWarpMapType
0x08054224	0x08054247	thumb	is_map_type_1_2_3_5_or_6
0x08054248	0x08054267	thumb	Overworld_MapTypeAllowsTeleportAndFly
0x08054268	0x08054281	thumb	Overworld_MapTypeIsIndoors
0x08054284	0x080542A7	thumb	unref_sub_8054260
0x080542A8	0x080542CB	thumb	sav1_map_get_name
0x080542CC	0x080542EF	thumb	sav1_map_get_battletype
0x080542F0	0x080542F9	thumb	ResetSafariZoneFlag_
0x080542FC	0x08054319	thumb	is_c1_link_related_active
0x0805431C	0x08054371	thumb	DoCB1_Overworld
0x08054374	0x08054393	thumb	CB1_Overworld
0x08054394	0x080543B9	thumb	OverworldBasic
0x080543BC	0x080543C5	thumb	CB2_OverworldBasic
0x080543C8	0x080543F3	thumb	CB2_Overworld
0x080543F4	0x080543FF	thumb	SetMainCallback1
0x08054400	0x0805440B	thumb	sub_80543DC
0x0805440C	0x08054433	thumb	RunFieldCallback
0x08054434	0x0805448B	thumb	CB2_NewGame
0x0805448C	0x080544FF	thumb	CB2_WhiteOut
0x08054500	0x0805452F	thumb	CB2_LoadMap
0x08054530	0x08054557	thumb	CB2_LoadMap2
0x08054558	0x080545AB	thumb	sub_8054534
0x080545AC	0x080545CF	thumb	sub_8054588
0x080545D0	0x08054607	thumb	c2_80567AC
0x08054608	0x08054633	thumb	CB2_ReturnToField
0x08054634	0x08054657	thumb	CB2_ReturnToFieldLocal
0x08054658	0x0805467F	thumb	CB2_ReturnToFieldLink
0x08054680	0x080546BF	thumb	sub_805465C
0x080546C0	0x080546DB	thumb	c2_exit_to_overworld_1_sub_8080DEC
0x080546DC	0x080546F7	thumb	sub_80546B8
0x080546F8	0x08054713	thumb	CB2_ReturnToFieldContinueScriptPlayMapMusic
0x08054714	0x0805472F	thumb	sub_80546F0
0x08054730	0x08054757	thumb	sub_805470C
0x08054758	0x080547CB	thumb	CB2_ContinueSavedGame
0x080547CC	0x08054807	thumb	FieldClearVBlankHBlankCallbacks
0x08054808	0x08054817	thumb	SetFieldVBlankCallback
0x08054818	0x08054835	thumb	VBlankCB_Field
0x08054838	0x0805485F	thumb	InitCurrentFlashLevelScanlineEffect
0x08054860	0x0805495F	thumb	sub_805483C
0x08054960	0x08054A6F	thumb	sub_805493C
0x08054A70	0x08054ABF	thumb	sub_8054A4C
0x08054AC0	0x08054BB1	thumb	sub_8054A9C
0x08054BB4	0x08054BC9	thumb	do_load_map_stuff_loop
0x08054BCC	0x08054C4F	thumb	sub_8054BA8
0x08054C50	0x08054C77	thumb	sub_8054C2C
0x08054C78	0x08054D6F	thumb	InitOverworldGraphicsRegisters
0x08054D70	0x08054DB3	thumb	sub_8054D4C
0x08054DB4	0x08054DDB	thumb	sub_8054D90
0x08054DDC	0x08054E43	thumb	mli4_mapscripts_and_other
0x08054E44	0x08054E55	thumb	sub_8054E20
0x08054E58	0x08054E83	thumb	sub_8054E34
0x08054E84	0x08054E9F	thumb	sub_8054E60
0x08054EA0	0x08054EBB	thumb	sub_8054E7C
0x08054EBC	0x08054EEB	thumb	sub_8054E98
0x08054EEC	0x08054F6B	thumb	sub_8054EC8
0x08054F6C	0x08054F93	thumb	sub_8054F48
0x08054F94	0x08054FAB	thumb	sub_8054F70
0x08054FAC	0x08054FE1	thumb	sub_8054F88
0x08054FE4	0x08055019	thumb	sub_8054FC0
0x0805501C	0x0805523B	thumb	sub_8054FF8
0x0805523C	0x080552A3	thumb	sub_8055218
0x080552A4	0x080552D3	thumb	sub_8055280
0x080552D4	0x0805532F	thumb	sub_80552B0
0x08055330	0x08055363	thumb	sub_805530C
0x08055364	0x08055375	thumb	sub_8055340
0x08055378	0x080553B3	thumb	sub_8055354
0x080553B4	0x08055403	thumb	sub_8055390
0x08055404	0x08055407	thumb	sub_80553E0
0x08055408	0x0805542B	thumb	sub_80553E4
0x0805542C	0x0805545B	thumb	sub_8055408
0x0805545C	0x0805548B	thumb	sub_8055438
0x0805548C	0x0805548F	thumb	sub_8055468
0x08055490	0x080554C5	thumb	sub_805546C
0x080554C8	0x080554DB	thumb	sub_80554A4
0x080554DC	0x080554DF	thumb	sub_80554B8
0x080554E0	0x08055507	thumb	sub_80554BC
0x08055508	0x0805551B	thumb	sub_80554E4
0x0805551C	0x08055589	thumb	sub_80554F8
0x0805558C	0x08055597	thumb	unref_sub_8055568
0x08055598	0x080555AB	thumb	sub_8055574
0x080555AC	0x080555BF	thumb	sub_8055588
0x080555C0	0x080555D3	thumb	sub_805559C
0x080555D4	0x0805563B	thumb	sub_80555B0
0x0805563C	0x08055651	thumb	sub_8055618
0x08055654	0x08055669	thumb	sub_8055630
0x0805566C	0x08055683	thumb	sub_8055648
0x08055684	0x080556AF	thumb	sub_8055660
0x080556B0	0x08055779	thumb	sub_805568C
0x0805577C	0x08055809	thumb	sub_8055758
0x0805580C	0x08055815	thumb	sub_80557E8
0x08055818	0x0805582B	thumb	sub_80557F4
0x0805582C	0x08055845	thumb	sub_8055808
0x08055848	0x08055863	thumb	sub_8055824
0x08055864	0x0805587D	thumb	sub_8055840
0x08055880	0x08055893	thumb	sub_805585C
0x08055894	0x080558CF	thumb	sub_8055870
0x080558D0	0x08055931	thumb	sub_80558AC
0x08055934	0x08055961	thumb	sub_8055910
0x08055964	0x08055977	thumb	sub_8055940
0x08055978	0x0805597D	thumb	ClearLinkPlayerObjectEvent
0x08055980	0x08055993	thumb	ClearLinkPlayerObjectEvents
0x08055994	0x080559A1	thumb	ClearObjectEvent
0x080559A4	0x08055A4F	thumb	SpawnLinkPlayerObjectEvent
0x08055A50	0x08055A8D	thumb	InitLinkPlayerObjectEventPos
0x08055A90	0x08055ABF	thumb	unref_sub_8055A6C
0x08055AC0	0x08055B0B	thumb	unref_sub_8055A9C
0x08055B0C	0x08055B2B	thumb	sub_8055AE8
0x08055B2C	0x08055B53	thumb	sub_8055B08
0x08055B54	0x08055B73	thumb	sub_8055B30
0x08055B74	0x08055B97	thumb	sub_8055B50
0x08055B98	0x08055BBF	thumb	unref_sub_8055B74
0x08055BC0	0x08055C1D	thumb	GetLinkPlayerIdAt
0x08055C20	0x08055C8B	thumb	sub_8055BFC
0x08055C8C	0x08055CAB	thumb	sub_8055C68
0x08055CAC	0x08055CAF	thumb	sub_8055C88
0x08055CB0	0x08055CCF	thumb	sub_8055C8C
0x08055CD0	0x08055CD3	thumb	sub_8055CAC
0x08055CD4	0x08055D3B	thumb	sub_8055CB0
0x08055D3C	0x08055D53	thumb	sub_8055D18
0x08055D54	0x08055D59	thumb	sub_8055D30
0x08055D5C	0x08055D91	thumb	sub_8055D38
0x08055D94	0x08055DF1	thumb	npc_something3
0x08055DF4	0x08055E7F	thumb	LinkPlayerDetectCollision
0x08055E80	0x08055EFB	thumb	CreateLinkPlayerSprite
0x08055EFC	0x08055FB1	thumb	SpriteCB_LinkPlayer
0x08055FB4	0x08055FC3	thumb	GetMapHeaderFromConnection
0x08055FC4	0x08055FE3	thumb	InitMap
0x08055FE4	0x0805601B	thumb	InitMapFromSavedGame
0x0805601C	0x08056077	thumb	InitMapLayoutData
0x08056078	0x080560CF	thumb	InitBackupMapLayoutData
0x080560D0	0x08056155	thumb	InitBackupMapLayoutConnections
0x08056158	0x080561BB	thumb	FillConnection
0x080561BC	0x08056223	thumb	FillSouthConnection
0x08056224	0x08056283	thumb	FillNorthConnection
0x08056284	0x080562E3	thumb	FillWestConnection
0x080562E4	0x08056347	thumb	FillEastConnection
0x08056348	0x080563B3	thumb	MapGridGetElevationAt
0x080563B4	0x08056427	thumb	MapGridGetCollisionAt
0x08056428	0x080564BF	thumb	MapGridGetMetatileIdAt
0x080564C0	0x080564D7	thumb	MapGridGetMetatileBehaviorAt
0x080564D8	0x080564F3	thumb	MapGridGetMetatileLayerTypeAt
0x080564F4	0x0805653B	thumb	MapGridSetMetatileIdAt
0x0805653C	0x08056573	thumb	MapGridSetMetatileEntryAt
0x08056574	0x080565C7	thumb	GetMetatileAttributesById
0x080565C8	0x0805663B	thumb	SaveMapView
0x0805663C	0x0805666F	thumb	SavedMapViewIsEmpty
0x08056670	0x08056693	thumb	ClearSavedMapView
0x08056694	0x08056713	thumb	LoadSavedMapView
0x08056714	0x080567E3	thumb	MoveMapViewToBackup
0x080567E4	0x080568CF	thumb	GetMapBorderIdAt
0x080568D0	0x080568F7	thumb	GetPostCameraMoveMapBorderId
0x080568F8	0x0805693B	thumb	CanCameraMoveInDirection
0x0805693C	0x080569B7	thumb	SetPositionFromConnection
0x080569B8	0x08056A87	thumb	CameraMove
0x08056A88	0x08056ADD	thumb	GetIncomingConnection
0x08056AE0	0x08056B43	thumb	IsPosInIncomingConnectingMap
0x08056B44	0x08056B6D	thumb	IsCoordInIncomingConnectingMap
0x08056B70	0x08056B83	thumb	IsCoordInConnectingMap
0x08056B84	0x08056BC3	thumb	IsPosInConnectingMap
0x08056BC4	0x08056C71	thumb	GetMapConnectionAtPos
0x08056C74	0x08056C8B	thumb	SetCameraFocusCoords
0x08056C8C	0x08056C9F	thumb	GetCameraFocusCoords
0x08056CA0	0x08056CAB	thumb	SetCameraCoords
0x08056CAC	0x08056CBB	thumb	GetCameraCoords
0x08056CBC	0x08056CDF	thumb	CopyTilesetToVram
0x08056CE0	0x08056D49	thumb	LoadTilesetPalette
0x08056D4C	0x08056D5B	thumb	CopyPrimaryTilesetToVram
0x08056D5C	0x08056D6F	thumb	CopySecondaryTilesetToVram
0x08056D70	0x08056D7F	thumb	LoadPrimaryTilesetPalette
0x08056D80	0x08056D8F	thumb	LoadSecondaryTilesetPalette
0x08056D90	0x08056DA7	thumb	CopyMapTilesetsToVram
0x08056DA8	0x08056DBF	thumb	LoadMapTilesetPalettes
0x08056DC0	0x08056DC3	thumb	MetatileBehavior_IsATile
0x08056DC4	0x08056DE5	thumb	MetatileBehavior_IsEncounterTile
0x08056DE8	0x08056DFB	thumb	MetatileBehavior_IsJumpEast
0x08056DFC	0x08056E0F	thumb	MetatileBehavior_IsJumpWest
0x08056E10	0x08056E23	thumb	MetatileBehavior_IsJumpNorth
0x08056E24	0x08056E37	thumb	MetatileBehavior_IsJumpSouth
0x08056E38	0x08056E51	thumb	MetatileBehavior_IsPokeGrass
0x08056E54	0x08056E6B	thumb	MetatileBehavior_IsSandOrDeepSand
0x08056E6C	0x08056E7F	thumb	MetatileBehavior_IsDeepSand
0x08056E80	0x08056EA7	thumb	MetatileBehavior_IsReflective
0x08056EA8	0x08056EBB	thumb	MetatileBehavior_IsIce
0x08056EBC	0x08056ECF	thumb	MetatileBehavior_IsWarpDoor
0x08056ED0	0x08056EE7	thumb	MetatileBehavior_IsDoor
0x08056EE8	0x08056F01	thumb	MetatileBehavior_IsEscalator
0x08056F04	0x08056F17	thumb	Unref_MetatileBehavior_IsUnused04
0x08056F18	0x08056F2B	thumb	MetatileBehavior_IsLadder
0x08056F2C	0x08056F47	thumb	MetatileBehavior_IsNonAnimDoor
0x08056F48	0x08056F5B	thumb	MetatileBehavior_IsDeepSouthWarp
0x08056F5C	0x08056F7D	thumb	MetatileBehavior_IsSurfableWaterOrUnderwater
0x08056F80	0x08056F93	thumb	MetatileBehavior_IsEastArrowWarp
0x08056F94	0x08056FA7	thumb	MetatileBehavior_IsWestArrowWarp
0x08056FA8	0x08056FBF	thumb	MetatileBehavior_IsNorthArrowWarp
0x08056FC0	0x08056FDB	thumb	MetatileBehavior_IsSouthArrowWarp
0x08056FDC	0x0805701D	thumb	Unref_MetatileBehavior_IsArrowWarp
0x08057020	0x0805705F	thumb	MetatileBehavior_IsForcedMovementTile
0x08057060	0x08057073	thumb	MetatileBehavior_IsIce_2
0x08057074	0x08057087	thumb	MetatileBehavior_IsTrickHouseSlipperyFloor
0x08057088	0x0805709B	thumb	Unref_MetatileBehavior_IsUnused05
0x0805709C	0x080570AF	thumb	MetatileBehavior_IsWalkNorth
0x080570B0	0x080570C3	thumb	MetatileBehavior_IsWalkSouth
0x080570C4	0x080570D7	thumb	MetatileBehavior_IsWalkWest
0x080570D8	0x080570EB	thumb	MetatileBehavior_IsWalkEast
0x080570EC	0x080570FF	thumb	MetatileBehavior_IsNorthwardCurrent
0x08057100	0x08057113	thumb	MetatileBehavior_IsSouthwardCurrent
0x08057114	0x08057127	thumb	MetatileBehavior_IsWestwardCurrent
0x08057128	0x0805713B	thumb	MetatileBehavior_IsEastwardCurrent
0x0805713C	0x0805714F	thumb	MetatileBehavior_IsSlideNorth
0x08057150	0x08057163	thumb	MetatileBehavior_IsSlideSouth
0x08057164	0x08057177	thumb	MetatileBehavior_IsSlideWest
0x08057178	0x0805718B	thumb	MetatileBehavior_IsSlideEast
0x0805718C	0x0805719F	thumb	MetatileBehavior_IsCounter
0x080571A0	0x080571BB	thumb	MetatileBehavior_IsPlayerFacingTVScreen
0x080571BC	0x080571CF	thumb	MetatileBehavior_IsPC
0x080571D0	0x080571E3	thumb	MetatileBehavior_IsLinkBattleRecords
0x080571E4	0x0805720F	thumb	MetatileBehavior_IsOpenSecretBaseDoor
0x08057210	0x0805722F	thumb	MetatileBehavior_IsSecretBaseCave
0x08057230	0x08057247	thumb	MetatileBehavior_IsSecretBaseTree
0x08057248	0x0805725B	thumb	MetatileBehavior_IsSecretBaseShrub
0x0805725C	0x0805726F	thumb	MetatileBehavior_IsSecretBasePC
0x08057270	0x08057283	thumb	MetatileBehavior_IsRecordMixingSecretBasePC
0x08057284	0x08057297	thumb	Unref_MetatileBehavior_IsSecretBaseUnused_B2
0x08057298	0x080572AB	thumb	MetatileBehavior_IsBlockDecoration
0x080572AC	0x080572BF	thumb	MetatileBehavior_IsSecretBaseImpassable
0x080572C0	0x080572D1	thumb	MetatileBehavior_IsNormal
0x080572D4	0x080572E7	thumb	MetatileBehavior_IsSecretBaseNorthWall
0x080572E8	0x080572FB	thumb	Unref_MetatileBehavior_IsSecretBaseUnused_B2_2
0x080572FC	0x0805730F	thumb	MetatileBehavior_IsSecretBaseLargeMatEdge
0x08057310	0x08057323	thumb	MetatileBehavior_IsLargeMatCenter
0x08057324	0x08057337	thumb	MetatileBehavior_IsSecretBaseHole
0x08057338	0x0805734B	thumb	MetatileBehavior_IsSecretBaseBalloon
0x0805734C	0x0805735F	thumb	MetatileBehavior_IsSecretBaseBreakableDoor
0x08057360	0x08057373	thumb	MetatileBehavior_IsSecretBaseMusicNoteMat
0x08057374	0x08057387	thumb	MetatileBehavior_IsSecretBaseGlitterMat
0x08057388	0x0805739B	thumb	MetatileBehavior_IsSecretBaseSandOrnament
0x0805739C	0x080573AF	thumb	MetatileBehavior_IsSecretBaseShieldOrToyTV
0x080573B0	0x080573C3	thumb	MetatileBehavior_IsPlayerRoomPCOn
0x080573C4	0x080573DF	thumb	MetatileBehavior_HasRipples
0x080573E0	0x080573F3	thumb	MetatileBehavior_IsPuddle
0x080573F4	0x08057407	thumb	MetatileBehavior_IsTallGrass
0x08057408	0x0805741B	thumb	MetatileBehavior_IsLongGrass
0x0805741C	0x0805742F	thumb	MetatileBehavior_IsBerryTreeSoil
0x08057430	0x08057443	thumb	MetatileBehavior_IsAshGrass
0x08057444	0x08057457	thumb	MetatileBehavior_IsFootprints
0x08057458	0x08057471	thumb	MetatileBehavior_IsBridge
0x08057474	0x08057489	thumb	MetatileBehavior_GetBridgeType
0x0805748C	0x080574B7	thumb	MetatileBehavior_IsLandWildEncounter
0x080574B8	0x080574E5	thumb	MetatileBehavior_IsWaterWildEncounter
0x080574E8	0x080574FB	thumb	MetatileBehavior_IsIndoorEncounter
0x080574FC	0x0805750F	thumb	MetatileBehavior_IsMountainTop
0x08057510	0x0805752F	thumb	MetatileBehavior_IsDiveable
0x08057530	0x08057547	thumb	MetatileBehavior_IsNotSurfacable
0x08057548	0x08057563	thumb	MetatileBehavior_IsShallowFlowingWater
0x08057564	0x08057577	thumb	MetatileBehavior_IsThinIce
0x08057578	0x0805758B	thumb	MetatileBehavior_IsCrackedIce
0x0805758C	0x080575A7	thumb	MetatileBehavior_IsOceanWater
0x080575A8	0x080575BF	thumb	Unref_MetatileBehavior_IsUnusedSootopolisWater
0x080575C0	0x080575E9	thumb	MetatileBehavior_IsFeebasEncounterable
0x080575EC	0x0805760F	thumb	MetatileBehavior_IsEastBlocked
0x08057610	0x08057633	thumb	MetatileBehavior_IsWestBlocked
0x08057634	0x08057653	thumb	MetatileBehavior_IsNorthBlocked
0x08057654	0x08057673	thumb	MetatileBehavior_IsSouthBlocked
0x08057674	0x08057687	thumb	MetatileBehavior_IsShortGrass
0x08057688	0x0805769B	thumb	MetatileBehavior_IsHotSprings
0x0805769C	0x080576AF	thumb	MetatileBehavior_IsWaterfall
0x080576B0	0x080576C3	thumb	MetatileBehavior_IsFortreeBridge
0x080576C4	0x080576D7	thumb	MetatileBehavior_IsPacifidlogVerticalLog1
0x080576D8	0x080576EB	thumb	MetatileBehavior_IsPacifidlogVerticalLog2
0x080576EC	0x080576FF	thumb	MetatileBehavior_IsPacifidlogHorizontalLog1
0x08057700	0x08057713	thumb	MetatileBehavior_IsPacifidlogHorizontalLog2
0x08057714	0x0805772D	thumb	MetatileBehavior_IsPacifidlogLog
0x08057730	0x08057743	thumb	MetatileBehavior_IsTrickHousePuzzleDoor
0x08057744	0x08057757	thumb	MetatileBehavior_IsRegionMap
0x08057758	0x0805776B	thumb	MetatileBehavior_IsClosedSootopolisDoor
0x0805776C	0x0805777F	thumb	MetatileBehavior_IsRoulette
0x08057780	0x08057793	thumb	MetatileBehavior_IsPokeblockFeeder
0x08057794	0x080577A7	thumb	MetatileBehavior_IsSecretBaseJumpMat
0x080577A8	0x080577BB	thumb	MetatileBehavior_IsSecretBaseSpinMat
0x080577BC	0x080577CF	thumb	MetatileBehavior_IsLavaridgeB1FWarp
0x080577D0	0x080577E3	thumb	MetatileBehavior_IsLavaridge1FWarp
0x080577E4	0x080577F7	thumb	MetatileBehavior_IsAquaHideoutWarp
0x080577F8	0x08057825	thumb	MetatileBehavior_IsSurfableFishableWater
0x08057828	0x0805783B	thumb	MetatileBehavior_IsMtPyreHole
0x0805783C	0x0805784F	thumb	MetatileBehavior_IsCrackedFloorHole
0x08057850	0x08057863	thumb	MetatileBehavior_IsCrackedFloor
0x08057864	0x08057877	thumb	MetatileBehavior_IsMuddySlope
0x08057878	0x0805788B	thumb	MetatileBehavior_IsBumpySlope
0x0805788C	0x0805789F	thumb	MetatileBehavior_IsIsolatedVerticalRail
0x080578A0	0x080578B3	thumb	MetatileBehavior_IsIsolatedHorizontalRail
0x080578B4	0x080578C7	thumb	MetatileBehavior_IsVerticalRail
0x080578C8	0x080578DB	thumb	MetatileBehavior_IsHorizontalRail
0x080578DC	0x080578F3	thumb	MetatileBehavior_IsSeaweed
0x080578F4	0x08057919	thumb	MetatileBehavior_IsRunningDisallowed
0x0805791C	0x0805793F	thumb	MetatileBehavior_IsCuttableGrass
0x08057940	0x08057953	thumb	MetatileBehavior_IsRunningShoesManual
0x08057954	0x08057967	thumb	MetatileBehavior_IsPictureBookShelf
0x08057968	0x0805797B	thumb	MetatileBehavior_IsBookShelf
0x0805797C	0x0805798F	thumb	MetatileBehavior_IsPokeCenterBookShelf
0x08057990	0x080579A3	thumb	MetatileBehavior_IsVase
0x080579A4	0x080579B7	thumb	MetatileBehavior_IsTrashCan
0x080579B8	0x080579CB	thumb	MetatileBehavior_IsShopShelf
0x080579CC	0x080579DF	thumb	MetatileBehavior_IsBlueprint
0x080579E0	0x080579EF	thumb	move_tilemap_camera_to_upper_left_corner_
0x080579F0	0x08057A0B	thumb	tilemap_move_something
0x08057A0C	0x08057A19	thumb	coords8_add
0x08057A1C	0x08057A7B	thumb	move_tilemap_camera_to_upper_left_corner
0x08057A7C	0x08057B37	thumb	sub_8057A58
0x08057B38	0x08057B63	thumb	sub_8057B14
0x08057B64	0x08057B8F	thumb	DrawWholeMapView
0x08057B90	0x08057C13	thumb	DrawWholeMapViewInternal
0x08057C14	0x08057C5F	thumb	RedrawMapSlicesForCameraUpdate
0x08057C60	0x08057CC7	thumb	RedrawMapSliceNorth
0x08057CC8	0x08057D17	thumb	RedrawMapSliceSouth
0x08057D18	0x08057D6B	thumb	RedrawMapSliceEast
0x08057D6C	0x08057DD3	thumb	RedrawMapSliceWest
0x08057DD4	0x08057E0F	thumb	CurrentMapDrawMetatileAt
0x08057E10	0x08057E43	thumb	DrawDoorMetatileAt
0x08057E44	0x08057EAB	thumb	DrawMetatileAt
0x08057EAC	0x08058047	thumb	DrawMetatile
0x08058048	0x0805808F	thumb	MapPosToBgTilemapOffset
0x08058090	0x080580B7	thumb	CameraUpdateCallback
0x080580B8	0x080580CF	thumb	ResetCameraUpdateInfo
0x080580D0	0x0805810F	thumb	InitCameraUpdateCallback
0x08058110	0x0805821F	thumb	CameraUpdate
0x08058220	0x0805825B	thumb	MoveCameraAndRedrawMap
0x0805825C	0x08058267	thumb	SetCameraPanningCallback
0x08058268	0x0805827F	thumb	SetCameraPanning
0x08058280	0x080582AF	thumb	InstallCameraPanAheadCallback
0x080582B0	0x080582FB	thumb	UpdateCameraPanning
0x080582FC	0x0805839B	thumb	CameraPanningCB_PanAhead
0x0805839C	0x080583AF	thumb	CopyDoorTilesToVram
0x080583B0	0x080583EF	thumb	door_build_blockdef
0x080583F0	0x0805842D	thumb	DrawCurrentDoorAnimFrame
0x08058430	0x08058449	thumb	DrawClosedDoorTiles
0x0805844C	0x08058485	thumb	DrawDoor
0x08058488	0x080584E9	thumb	sub_8058464
0x080584EC	0x08058523	thumb	Task_AnimateDoor
0x08058524	0x08058537	thumb	GetLastDoorFrame
0x08058538	0x08058559	thumb	GetDoorGraphics
0x0805855C	0x080585BD	thumb	StartDoorAnimationTask
0x080585C0	0x080585CD	thumb	DrawClosedDoor
0x080585D0	0x0805860F	thumb	DrawOpenedDoor
0x08058610	0x0805864D	thumb	StartDoorOpenAnimation
0x08058650	0x0805868D	thumb	StartDoorCloseAnimation
0x08058690	0x080586BD	thumb	cur_mapdata_get_door_x2_at
0x080586C0	0x080586D7	thumb	unref_sub_805869C
0x080586D8	0x08058703	thumb	FieldSetDoorOpened
0x08058704	0x0805872F	thumb	FieldSetDoorClosed
0x08058730	0x08058765	thumb	FieldAnimateDoorClose
0x08058768	0x0805879D	thumb	FieldAnimateDoorOpen
0x080587A0	0x080587B3	thumb	FieldIsDoorAnimationRunning
0x080587B4	0x080587D5	thumb	GetDoorSoundEffect
0x080587D8	0x080587FB	thumb	MovementType_Player
0x080587FC	0x080587FF	thumb	MovementType_Player_callback
0x08058800	0x08058877	thumb	player_step
0x08058878	0x080588C9	thumb	sub_8058854
0x080588CC	0x080588EF	thumb	npc_clear_strange_bits
0x080588F0	0x08058925	thumb	MovePlayerAvatarUsingKeypadInput
0x08058928	0x08058943	thumb	PlayerAllowForcedMovementIfMovingSameDirection
0x08058944	0x08058967	thumb	TryDoMetatileBehaviorForcedMovement
0x08058968	0x080589C1	thumb	GetForcedMovementByMetatileBehavior
0x080589C4	0x08058A0F	thumb	ForcedMovement_None
0x08058A10	0x08058A85	thumb	DoForcedMovement
0x08058A88	0x08058ABB	thumb	DoForcedMovementInCurrentDirection
0x08058ABC	0x08058ACF	thumb	ForcedMovement_Slip
0x08058AD0	0x08058AE7	thumb	ForcedMovement_WalkSouth
0x08058AE8	0x08058AFF	thumb	ForcedMovement_WalkNorth
0x08058B00	0x08058B17	thumb	ForcedMovement_WalkWest
0x08058B18	0x08058B2F	thumb	ForcedMovement_WalkEast
